,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Name,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig
374,Pollen,Pollen (uncalibrated),28.0,9479.67,9451.67,196.90979166666668,RFnXAgxg0hG,68.13,13.58,Donvold.Nilssen.1983,Peat,pollen,degC,T,annual,positive,0.0,-2.2259920632222228,-4.316077096746032,-5.1781179139603175,-2.349563492305556,-4.216051585888889,-6.400873015138889,-4.39587301538889,-7.548373016888889,-3.373015872638889,,,increasing,0.5475859668782217,0.5475859668782217,,,,increasing,0.7707826750418031,0.7707826750418031
376,Other,Other (uncalibrated),26.81349185,9474.872988,9448.05949615,78.73382913458333,R5opojsGcHY,68.37,19.12,850Lake.Shemesh.2001,LakeSediment,chironomid,degC,T,summerOnly,positive,0.0,-0.16224166666666662,-0.5277032051282049,-0.15539551282051356,-0.017703205128203336,-0.13385705128205316,0.11075833333333307,0.5015275641025649,0.4938352564102555,0.9893297619047612,,,decreasing,-0.10923858579442572,-0.10923858579442572,decreasing,-0.2444500025737426,-0.2444500025737426,no trend,-0.004197796666936593,0.0
380,Pollen,Pollen (uncalibrated),0.0,11323.0,11323.0,377.43333333333334,RXEc3JaUSUk,67.15,-153.65,Ranger.Brubaker.1983,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.06816666666666667,-0.1795,0.5261666666666666,-0.1795,0.15983333333333336,3.7765000000000004,2.82925,3.6454999999999997,10.9375,11.0045,10.9375,decreasing,-0.8700457843367004,-0.8700457843367004,no trend,-1.907752530769096,0.0,no trend,-0.045096895440489504,0.0
381,Other,Other (uncalibrated),240.0,11900.0,11660.0,353.3333333333333,T2L_MD01_2421_uk37_SST_from_uk37,36.033,141.783,MD01_2421.Isono.2009,MarineSediment,alkenone,degC,T,annual,positive,0.0,,0.9072829433223681,,1.0267018540439672,1.2906176817964656,1.4336128251334657,2.470434368309668,,1.3000395944136685,1.217447555008711,-1.922849165826353,increasing,0.2111611606207279,0.2111611606207279,,,,,,
382,Other,Other (uncalibrated),240.0,11967.2,11727.2,213.2218181818182,T2L_MD01_2421_d18o_bulloides_SST_from_d18o_bulloides,36.033,141.783,MD01_2421.Isono.2009,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.05208963665363697,0.22838426577666482,0.5962913841413879,0.534568070562436,0.32856047730512117,1.0603524085423714,2.5641116980586425,2.111334602136388,1.2475153382313557,-3.947234174322812,-7.802193102873062,no trend,0.5099570902083372,0.0,increasing,2.16254676139772,2.16254676139772,no trend,-0.1052494496023182,0.0
386,Pollen,Pollen (uncalibrated),227.0,5233.0,5006.0,217.65217391304347,M2Lubfra1b3P,43.47,-109.96,ParkPond1.Lynch.1998,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.2111666666666666,0.01963333333333328,0.21633333333333338,0.2074999999999999,0.2788333333333334,,,,,,,,,,,,,no trend,-0.07625643142973829,0.0
389,Pollen,Pollen (uncalibrated),105.0,10580.0,10475.0,308.0882352941176,M2L215porczP,46.67,-88.02,Camp11.Brubaker.1975,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.025199999999999,0.36299999999999955,0.7713333333333328,1.065666666666666,0.9213333333333331,0.8470000000000004,0.7124999999999995,0.11650000000000027,-0.09499999999999975,-0.5565000000000002,,no trend,-0.007333810308761813,0.0,increasing,0.38939077164008934,0.38939077164008934,decreasing,-0.228105582731799,-0.228105582731799
392,Pollen,Pollen (uncalibrated),0.0,10942.0,10942.0,145.89333333333335,M2Lqditl4qyP,46.27,-94.55,Billys.Jacobson.1975,LakeSediment,pollen,degC,T,annual,positive,0.0,0.23416086956521642,0.6460608695652166,0.39959420289854997,0.1692608695652167,-1.1185724637681167,-1.1464891304347833,-0.9597391304347838,-1.6772391304347831,-1.1362391304347836,-0.793539130434783,,increasing,0.1370906795480991,0.1370906795480991,no trend,-0.08639867948142707,0.0,no trend,0.08379775289637298,0.0
393,Other,Other (uncalibrated),1460.0,11370.0,9910.0,135.75342465753425,T2L_M39008_3_uk37_SST_from_uk37,36.38,-7.0717,M39008_3.Eynaud.2009,MarineSediment,alkenone,degC,T,annual,positive,,,,,,,,,,,,,decreasing,-0.15668074776011814,-0.15668074776011814,decreasing,-0.18221008803519617,-0.18221008803519617,,,
394,Other,Other (uncalibrated),875.0,11909.0,11034.0,149.1081081081081,T2L_M39008_3_d18o_bulloides_SST_from_d18o_bulloides,36.38,-7.0717,M39008_3.Eynaud.2009,MarineSediment,d18O,degC,T,annual,positive,0.0,,-1.457187524075099,-0.9115963040993016,-0.9164956769712518,-0.006609562546799452,0.6715692549832504,1.2392801470186008,0.8086634603214868,0.9073042299608893,0.45584099157834856,-2.3373344821481403,no trend,0.02091349692175462,0.0,increasing,0.5551346628468,0.5551346628468,,,
396,Pollen,Pollen (uncalibrated),33.08,6278.5,6245.42,124.9084,R9nRxnnlMq9,44.16,10.78,Ospitale.Watson.1996,Peat,pollen,degC,T,annual,positive,0.0,0.2519318180000001,1.3666341983749986,3.671515151416666,3.2217532454999995,4.248360389187501,2.7617532460000005,,,,,,,,,,,,decreasing,-0.8842762755926517,-0.8842762755926517
398,Other,Other (uncalibrated),12.312,10593.2,10580.888,364.85820689655174,RvZFkpE8BK4,76.7595,-67.61,Deltasoe.Axford.2019,LakeSediment,chironomid,degC,T,summerOnly,positive,0.0,0.26033333333333336,0.8893333333333334,1.0673333333333332,0.7158333333333334,1.7297333333333331,2.3978333333333333,2.1486666666666663,2.3553333333333333,2.6069999999999998,1.8906666666666667,,decreasing,-0.23829200443921467,-0.23829200443921467,no trend,0.053639443458706894,0.0,decreasing,-0.3052438000542808,-0.3052438000542808
399,Other,Other (uncalibrated),20.0,5752.0,5732.0,44.09230769230769,WEB222fb2bd,42.33,126.37,JinchueanBog.Yu.2013,Peat,d18O,degC,T,5 6 7 8 9 10,positive,0.0,0.10732026143790918,0.9340338164251234,0.6020707070707081,-0.5104444444444436,-0.6940598290598281,,,,,,,,,,,,,no trend,0.09407839690197875,0.0
400,Other,Other (uncalibrated),5440.0,11710.0,6270.0,447.85714285714283,T2L_TR163_31_uk37_SST_from_uk37,-3.6187,-83.9707,TR163_31.Dubois.2009,MarineSediment,alkenone,degC,T,annual,positive,,,,,,,,,,,,,,,,increasing,0.1606311866392077,0.1606311866392077,,,
401,Pollen,Pollen (uncalibrated),62.0,8988.0,8926.0,122.27397260273973,PYTHS3BFBJ9,63.05,9.42,Tiavatnet.Seppa.2009,LakeSediment,pollen,degC,T,7,positive,0.0,-0.22916161616161368,0.1681111111111111,0.3195656565656577,0.866444444444447,1.1366825396825408,1.5224444444444458,1.8171111111111138,1.8403611111111111,,,,decreasing,-0.28039121872567996,-0.28039121872567996,,,,decreasing,-0.24991783418775662,-0.24991783418775662
404,Pollen,Pollen (uncalibrated),305.0,10372.0,10067.0,347.13793103448273,M2Ldfq1l29fP,44.17,-123.58,Little.Whitlock.1995,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.5113500000000011,-0.5622500000000006,-1.002250000000001,-1.2227500000000004,-1.2227500000000004,0.6882499999999991,-0.5052500000000011,0.29274999999999896,-0.24975000000000147,0.28724999999999934,,no trend,-0.042222935295911396,0.0,,,,increasing,0.2550434503169345,0.2550434503169345
405,Pollen,Pollen (uncalibrated),781.0,10561.0,9780.0,514.7368421052631,R7xfSla4XGC,73.3259,124.1933,Nikolay.Andreev.2004,LakeSediment,pollen,degC,T,July,positive,0.0,-0.22499999999999998,0.14250000000000002,0.5525,1.4483333333333333,3.27,0.24000000000000005,,-0.09999999999999998,0.47500000000000003,0.8533333333333333,,no trend,-0.020346079114363848,0.0,no trend,-0.2282871252718509,0.0,decreasing,-0.5968098526864251,-0.5968098526864251
406,Other,Other (uncalibrated),859.0,11985.0,11126.0,241.8695652173913,T2L_GIK17051_3_d18o_bulloides_SST_from_d18o_bulloides,56.1633,-31.99,GIK17051_3.Jung.1996,MarineSediment,d18O,degC,T,annual,positive,0.0,0.14544454771525395,0.7291294301263171,1.219737905305351,0.6569258142473391,0.7916838747477808,1.1070939430952862,1.1779123703644014,0.9227381391770493,0.9162102627149089,0.5532106988437135,-0.3592590649332905,no trend,0.0269214623440578,0.0,increasing,0.22093552035609865,0.22093552035609865,no trend,-0.1289617612219767,0.0
407,Other,Other (uncalibrated),859.0,11569.0,10710.0,369.3103448275862,T2L_GIK17051_3_d18o_pachyderma_SST_from_d18o_pachyderma,56.1633,-31.99,GIK17051_3.Jung.1996,MarineSediment,d18O,degC,T,annual,positive,0.0,-1.8059388762158397,,1.1627199668944952,0.08789396476551037,3.305083813018064,3.793220451239203,3.973878401339733,0.9136866372079169,-1.5701599547972656,-2.1057523687155593,-1.3280993657242801,increasing,0.36711324797102135,0.36711324797102135,increasing,1.4037915502045712,1.4037915502045712,,,
408,Other,Other (uncalibrated),2527.375,10497.529,7970.154,110.69658333333334,RdMYb0NYnMr,46.4962,9.8689,Stazersee.Heiri.2015,LakeSediment,chironomid,degC,T,Summer,positive,,,,,,,,,,,,,decreasing,-0.24279479290739056,-0.24279479290739056,no trend,-0.00028880602097915923,0.0,decreasing,-1.0520056246797966,-1.0520056246797966
409,Other,Other (uncalibrated),8.43,6007.664,5999.2339999999995,47.61296825396825,RHLePxbL9rI,61.3742,-143.5988,MooseLake.Clegg.2010,LakeSediment,chironomid,degC,T,summer,positive,0.0,0.057485714285711254,0.22098571428570857,0.38503410138248384,0.6951523809523792,0.40341904761904246,0.6464857142857099,,,,,,,,,,,,decreasing,-0.1176844794936657,-0.1176844794936657
410,Other,Other (uncalibrated),185.0,11946.0,11761.0,64.97790055248619,R56JsH0b7h7,36.2054,-4.3127,161_976.Martrat.2014,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.170416666666668,0.33374999999999844,0.5854166666666671,0.685416666666665,0.6283653846153818,1.07451923076923,0.7354166666666657,1.2326388888888857,1.4595394736842096,0.4700657894736864,-2.7426136363636378,decreasing,0.0911269468817475,0.0911269468817475,increasing,0.6896742583090397,0.6896742583090397,decreasing,-0.14615305033664272,-0.14615305033664272
411,Other,Other (uncalibrated),230.0,11580.0,11350.0,111.27450980392157,Rl3oDldpRFu_SST_from_planktic0x2EMgCa,36.2054,-4.3127,161_976.Martrat.2014,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,-1.504685000000002,0.3692733333333358,-0.9877903030303017,-2.3754766666666676,-0.6208933333333277,0.40919833333333955,-0.11719666666666839,0.1276983333333348,-0.08797666666666615,1.1706019047619094,-1.013226666666668,no trend,-0.09178392480351685,0.0,no trend,0.04832081142416955,0.0,no trend,0.2118622829008399,0.0
412,Other,Other (uncalibrated),14.0,10118.0,10104.0,229.63636363636363,RmGezmouka1,66.34,36.66,Berkut.Ilyashuk.2005,LakeSediment,chironomid,degC,T,summerOnly,positive,0.0,-0.5315000000000012,-0.4549500000000002,-0.6930000000000014,0.08249999999999957,0.1147500000000008,-0.045750000000001734,-0.09275000000000055,0.37874999999999837,0.5998499999999982,0.027249999999998664,,decreasing,-0.09103364698058418,-0.09103364698058418,decreasing,-0.20871698832757493,-0.20871698832757493,no trend,-0.052744306283244904,0.0
413,Other,Other (uncalibrated),776.0,11576.0,10800.0,327.27272727272725,T2L_GIK17049_6_d18o_bulloides_SST_from_d18o_bulloides,55.26,-26.725,GIK17049_6.Jung.1996,MarineSediment,d18O,degC,T,annual,positive,0.0,1.1393901947264506,1.5770776886426994,,2.672350868369799,2.8889460730082988,2.4813034237613483,2.013206262943127,0.07149244075039896,,0.24454125458684928,0.6953029215864994,no trend,-0.014394657361616296,0.0,increasing,0.5071328497292729,0.5071328497292729,,,
414,Other,Other (uncalibrated),2567.0,11576.0,9009.0,563.0625,T2L_GIK17049_6_d18o_pachyderma_SST_from_d18o_pachyderma,55.26,-26.725,GIK17049_6.Jung.1996,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.7211307216312672,0.7211307216312672,increasing,0.6525379291987131,0.6525379291987131,,,
415,Other,Other (uncalibrated),8330.0,11850.0,3520.0,270.7692307692308,T2L_EN32_PC6_mgca_ruber_SST_from_mgca_ruber,26.946,-91.35,EN32_PC6.Flower.2004,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,,,,no trend,0.4893086260657896,0.0,,,
416,Other,Other (uncalibrated),8330.0,11850.0,3520.0,234.66666666666666,T2L_EN32_PC6_d18o_ruber_SST_from_d18o_ruber,26.946,-91.35,EN32_PC6.Flower.2004,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,,,,increasing,0.6317395020344585,0.6317395020344585,,,
419,Pollen,Pollen (uncalibrated),32.0,10321.1,10289.1,311.7909090909091,M2L2wsvlds8P,45.03,-68.2,LoonPond.Jacobson.Ja,LakeSediment,pollen,degC,T,annual,positive,0.0,0.022166666666666224,-0.5073333333333343,0.6516666666666664,0.2351666666666663,0.6602666666666659,0.9044166666666662,0.4950666666666672,0.29966666666666697,-0.6663333333333341,-0.2103333333333337,,no trend,-0.0389030010187086,0.0,,,,decreasing,-0.10718129120347594,-0.10718129120347594
420,Other,Other (uncalibrated),47.0,11949.0,11902.0,170.02857142857144,RrR5q3ibRjl,44.3894,10.0475,Gemini.Samartin.2017,LakeSediment,chironomid,degC,T,Summer,positive,0.0,-0.07837499999999942,-0.0348999999999986,0.6316000000000006,0.2824000000000009,0.7235999999999994,1.0213999999999999,0.8941999999999997,0.677999999999999,0.35966666666666747,-0.5175000000000001,-2.4830000000000005,no trend,0.03051338983541523,0.0,increasing,0.607719554991432,0.607719554991432,decreasing,-0.1653450951827493,-0.1653450951827493
422,Pollen,Pollen (uncalibrated),0.07,10922.51,10922.44,210.0469230769231,RnvZu677M4a,43.05,-6.15,LagodeAjo.Allen.1996,LakeSediment,pollen,degC,T,annual,positive,0.0,1.1040277758680554,0.9218594099841271,2.0192956340555552,1.5827777776555552,0.368492061055556,2.0567063490555553,2.3949206330555564,2.0001587285555553,0.2565873025555554,-0.8238293664444436,,no trend,0.002385806304849965,0.0,increasing,0.8355694059589476,0.8355694059589476,decreasing,-0.41053972560433616,-0.41053972560433616
427,Pollen,Pollen (uncalibrated),0.0,10833.0,10833.0,161.6865671641791,M2Lqrusrc3gP,46.4,-78.92,Bastien.Bennett.1987,LakeSediment,pollen,degC,T,annual,positive,0.0,0.7192857142857152,0.351,0.3592000000000004,0.5198000000000009,0.48520000000000074,0.7654444444444444,0.6688750000000008,-0.20566666666666578,-0.3819999999999997,-0.8426666666666667,,no trend,0.05484802982815555,0.0,increasing,0.40455369214003145,0.40455369214003145,no trend,-0.060401803877917846,0.0
428,Other,Other (uncalibrated),7.8,11659.0,11651.2,41.02535211267606,T2L_MD98_2181_d18o_ruber_SST_from_d18o_ruber,6.3,125.82,MD98_2181.Stott.2007,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.34359001608952155,-0.15772216442659115,-0.38322651969450305,-0.08780502604162876,-0.2625227920941491,-0.5309821180463494,-0.6695444977640079,-1.2822689854225047,-0.8065166422107595,-1.2762152497727328,-1.2061309172295758,increasing,0.10623105666345775,0.10623105666345775,increasing,0.14115146081655602,0.14115146081655602,no trend,0.03928655324153467,0.0
429,Other,Other (uncalibrated),2.6,11659.0,11656.4,49.1831223628692,T2L_MD98_2181_mgca_ruber_SST_from_mgca_ruber,6.3,125.82,MD98_2181.Stott.2007,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,-0.028016734693871115,-0.2311843537414937,0.6346017268445934,0.30594659863946916,0.9012017268445902,0.7486502218278623,1.1307496289424925,0.7802632653061252,0.8902132653061265,1.1959965986394536,0.8656846938775544,decreasing,-0.11678045831399034,-0.11678045831399034,no trend,-0.02972724170862562,0.0,decreasing,-0.14751340765510373,-0.14751340765510373
431,Other,Other (uncalibrated),156.94,9106.555,8949.615,175.48264705882352,RmQKXILNmID,68.37,18.7,Njulla.Larocque.2004,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.41117460317460086,0.27368888888888776,0.806688888888889,0.6278888888888883,1.1145555555555546,0.6422222222222214,0.9772222222222222,1.6193888888888885,1.9678888888888881,,,decreasing,-0.18715404484097883,-0.18715404484097883,decreasing,-0.49681962286858095,-0.49681962286858095,decreasing,-0.206049495734435,-0.206049495734435
432,Other,Other (uncalibrated),5070.0,11915.0,6845.0,325.95238095238096,RMZxFXZy3Ew,48.9131,22.1636,Hypkana.Hajkova.2016,LakeSediment,chironomid,degC,T,Summer,positive,,,,,,,,,,,,,,,,no trend,-0.11575133584481229,0.0,,,
435,Pollen,Pollen (uncalibrated),0.0,7362.0,7362.0,126.93103448275862,M2Luyrjjlf0P,34.41,-95.81,Ferndale.Albert.1981,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.1982857142857135,-0.7635833333333295,-2.5829999999999984,-0.3009999999999984,-2.081199999999999,-0.0379999999999967,-2.227999999999998,,,,,increasing,0.2819156732493225,0.2819156732493225,,,,increasing,0.3898018820100854,0.3898018820100854
436,Other,Other (uncalibrated),1007.6,11992.04,10984.44,199.71709090909093,T2L_MD95_2043_d18o_bulloides_SST_from_d18o_bulloides,36.1433,-2.6212,MD95_2043.Cacho.1999,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.16371613560635487,0.16371613560635487,increasing,0.585742673612275,0.585742673612275,no trend,-0.1102780491338731,0.0
437,Other,Other (uncalibrated),1007.6,11992.04,10984.44,104.6137142857143,T2L_MD95_2043_uk37_SST_from_uk37,36.1433,-2.6212,MD95_2043.Cacho.1999,MarineSediment,alkenone,degC,T,11 12 1 2 3 4 5,positive,,,,,,,,,,,,,increasing,0.11883218588540356,0.11883218588540356,increasing,0.5003527866986384,0.5003527866986384,decreasing,-0.10074015024282232,-0.10074015024282232
438,Other,Other (uncalibrated),1081.8,4033.0,2951.2,368.9,T2L_MD95_2043_mgca_bulloides_SST_from_mgca_bulloides,36.1433,-2.6212,MD95_2043.Cacho.1999,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,,,,,,,no trend,0.17115220873597187,0.0
440,Other,Other (uncalibrated),6133.42770000006,11823.5300000001,5690.1023000000405,94.83503833333401,RNOeIkUQCVD,62.38,9.67,Topptjonna.Paus.2011,LakeSediment,chironomid,degC,T,Summer,positive,,,,,,,,,,,,,,,,no trend,0.131884151000653,0.0,,,
441,Pollen,Pollen (uncalibrated),104.069,11882.9,11778.831,122.69615625,R2iEguO3VtJ,31.1,99.75,Nalengcuo.Opitz.2015,LakeSediment,pollen,degC,T,annual,positive,0.0,0.18852962500000003,0.2242647750000002,0.09898982500000009,-0.6720773749999998,-0.9580241249999997,-1.331508125,-1.932432144230769,-0.8922408365384613,-1.3999723750000004,-2.3016338035714288,-2.713272375,increasing,0.24836251955803762,0.24836251955803762,increasing,0.2115820411771657,0.2115820411771657,no trend,0.19755215671510512,0.0
442,Pollen,Pollen (uncalibrated),0.0,8971.748,8971.748,122.90065753424658,PYTVPO5NXEA,59.83,16.53,Gloppsjon.Seppa.2009,LakeSediment,pollen,degC,T,annual,positive,0.0,1.3593571428571432,1.9292777777777772,2.0900999999999996,2.697583333333333,2.884100000000001,2.7190714285714277,2.1270000000000016,1.4289999999999994,,,,decreasing,-0.18350762168185553,-0.18350762168185553,,,,decreasing,-0.5019104175477216,-0.5019104175477216
443,Other,Other (uncalibrated),684.0,11946.0,11262.0,363.2903225806452,T2L_MD03_2611_uk37_SST_from_uk37,-36.73,136.55,MD03_2611.Calvo.2007,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.36214900462820054,0.45662011004601766,0.7805039908732994,1.3823784003560178,1.618255429039916,1.8244939613444018,1.7102719767433143,1.384601494325583,0.8257718665689744,1.2946723664617963,0.5556613431992474,no trend,-0.06651986721844262,0.0,increasing,0.2267758116649273,0.2267758116649273,decreasing,-0.3478513808246097,-0.3478513808246097
444,Other,Other (uncalibrated),684.0,11946.0,11262.0,351.9375,T2L_MD03_2611_d18o_bulloides_SST_from_d18o_bulloides,-36.73,136.55,MD03_2611.Calvo.2007,MarineSediment,d18O,degC,T,annual,positive,0.0,0.2122985545137972,-0.12460212488316813,-0.13378688319200194,0.15121206593576275,0.06844885921996635,-0.5363479405679499,-0.1556357576245695,0.02063842634706603,-0.7781113515217264,-0.41734162827770405,0.1326477060477984,no trend,0.04010212582404346,0.0,no trend,-0.033735790794281816,0.0,no trend,-0.027276837646483504,0.0
